"Series";"Time";"Value"
"web_server_01";"2019-12-05T19:49:50-05:00";25.450000000000003
"web_server_01";"2019-12-05T19:50:00-05:00";28.700000000000003
"web_server_01";"2019-12-05T19:50:10-05:00";26.700000000000003
"web_server_01";"2019-12-05T19:50:20-05:00";23.75
"web_server_01";"2019-12-05T19:50:30-05:00";24.050000000000004
"web_server_01";"2019-12-05T19:50:40-05:00";25.6
"web_server_01";"2019-12-05T19:50:50-05:00";27.35
"web_server_01";"2019-12-05T19:51:00-05:00";25.75
"web_server_01";"2019-12-05T19:51:10-05:00";25.450000000000003
"web_server_01";"2019-12-05T19:51:20-05:00";25.15
"web_server_01";"2019-12-05T19:51:30-05:00";23.700000000000003
"web_server_01";"2019-12-05T19:51:40-05:00";21.85
"web_server_01";"2019-12-05T19:51:50-05:00";13.350000000000001
"web_server_01";"2019-12-05T19:52:00-05:00";8.4
"web_server_01";"2019-12-05T19:52:10-05:00";null
"web_server_01";"2019-12-05T19:52:20-05:00";null
"web_server_01";"2019-12-05T19:52:30-05:00";null
"web_server_01";"2019-12-05T19:52:40-05:00";null
"web_server_01";"2019-12-05T19:52:50-05:00";null
"web_server_01";"2019-12-05T19:53:00-05:00";0.1
"web_server_01";"2019-12-05T19:53:10-05:00";0.1
"web_server_01";"2019-12-05T19:53:20-05:00";null
"web_server_01";"2019-12-05T19:53:30-05:00";0.30000000000000004
"web_server_01";"2019-12-05T19:53:40-05:00";0.2
"web_server_01";"2019-12-05T19:53:50-05:00";0.15000000000000002
"web_server_01";"2019-12-05T19:54:00-05:00";0.9500000000000001
"web_server_01";"2019-12-05T19:54:10-05:00";1.7000000000000002
"web_server_01";"2019-12-05T19:54:20-05:00";null
"web_server_01";"2019-12-05T19:54:30-05:00";0.2
"web_server_01";"2019-12-05T19:54:40-05:00";1.2000000000000002
"web_server_01";"2019-12-05T19:54:50-05:00";2.85
"web_server_01";"2019-12-05T19:55:00-05:00";2.85
"web_server_01";"2019-12-05T19:55:10-05:00";4.1
"web_server_01";"2019-12-05T19:55:20-05:00";14.9
"web_server_01";"2019-12-05T19:55:30-05:00";19.65
"web_server_01";"2019-12-05T19:55:40-05:00";17.200000000000003
"web_server_01";"2019-12-05T19:55:50-05:00";22.300000000000004
"web_server_01";"2019-12-05T19:56:00-05:00";43.35
"web_server_01";"2019-12-05T19:56:10-05:00";49.55
"web_server_01";"2019-12-05T19:56:20-05:00";36.150000000000006
"web_server_01";"2019-12-05T19:56:30-05:00";36.7
"web_server_01";"2019-12-05T19:56:40-05:00";37.2
"web_server_01";"2019-12-05T19:56:50-05:00";38.400000000000006
"web_server_01";"2019-12-05T19:57:00-05:00";38.2
"web_server_01";"2019-12-05T19:57:10-05:00";38.60000000000001
"web_server_01";"2019-12-05T19:57:20-05:00";41.45
"web_server_01";"2019-12-05T19:57:30-05:00";40.6
"web_server_01";"2019-12-05T19:57:40-05:00";39.1
"web_server_01";"2019-12-05T19:57:50-05:00";41.1
